id|carrera|plan|fecha_ingreso|calidad|localidad_nacimiento|colegio_secundario|titulo_secundario
3527|211|2004|23/04/2004|P|BOLIVAR||BACHILLER|
3530|211|2004|23/04/2004|P|BOLIVAR|ESCUELA DE COMERCIO EUSEBIO DE JESUS DOJORTI|BACHILLER CON ORIENTACION EN CIENCIAS SOCIALES|
3549|211|2004|26/04/2004|P|AYACUCHO||PERITO MERCANTIL|
3555|211|2004|26/04/2004|E|MONTE GRANDE|PBRO. FRANCISCO PEREZ HERNANDEZ|BACHILLER|
3558|211|2004|26/04/2004|P|Ciudad Autónoma de Buenos Aires|ESCUELA DE COMERCIO EUSEBIO DE JESUS DOJORTI|BACHILLER CON ORIENTACION AUXILIAR DE LABORATORIO|
3575|206|1995|27/04/2004|P|TANDIL|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO||
3597|206|1995|21/03/2005|P|BALCARCE|ESCUELA DE COMERCIO DR. SANTIAGO S. CORTINEZ|BACHILLER CON ORIENTACION CIENCIAS HUMANAS Y NATURALES|
3599|206|1995|21/03/2005|E|MAR DEL PLATA|COLEGIO UNIVERSIARIO CENTRAL GRAL. JOSE DE SAN MARTIN||
3599|212|2007|17/02/2010|P|MAR DEL PLATA|COLEGIO UNIVERSIARIO CENTRAL GRAL. JOSE DE SAN MARTIN||
3601|206|1995|21/03/2005|P|CHACABUCO|COLEGIO NACIONAL SUPERIOR  Nº 1||
3610|206|1995|21/03/2005|E||COLEGIO NACIONAL SUPERIOR Nº 1||
3616|206|S95|21/03/2005|P|NECOCHEA|ESCUELA DE COMERCIO LIBERTADOR GRAL. SAN MARTIN||
3639|209|2006|21/03/2005|E||ESC. NORMAL REGIONAL GENERAL SAN MARTIN||
3648|206|1995|21/03/2005|P|BOLIVAR|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO||
3648|212|2007|25/03/2010|P|BOLIVAR|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO||
3655|206|1995|23/03/2005|P|MAR DEL PLATA|ESC. NORMAL REGIONAL GENERAL SAN MARTIN||
3655|212|2007|06/03/2014|P|MAR DEL PLATA|ESC. NORMAL REGIONAL GENERAL SAN MARTIN||
3656|206|1995|23/03/2005|P|MAR DEL PLATA|COLEGIO NACIONAL Nº 19 LUIS PASTEUR||
3661|206|1995|23/03/2005|P|TANDIL|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO||
3670|206|1995|29/03/2005|P|OLAVARRIA|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO||
3726|206|S95|05/04/2005|P|NECOCHEA|ESCUELA DE COMERCIO N2||
3734|201|2004|05/04/2005|P|AYACUCHO|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO||
3734|205|2004|15/02/2006|P|AYACUCHO|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO||
3735|206|1995|05/04/2005|P|MAR DEL PLATA|COL. NAC. J.V.GONZALEZ LA RIOJA||
3736|206|1995|05/04/2005|E|TAPALQUE|ESCUELA DE EDUCACION Nº 1 ADOLFO ALSINA|BACHILLER MODALIDAD PRODUCCION DE BIENES Y SERVICIOS|
3742|206|1995|08/04/2005|E|TANDIL|ESCUELA DE EDUCACION MEDIA NRO 6  JOSE HERNANDEZ|Bachiller Modalidad Ciencias Naturales|
3743|206|1995|08/04/2005|P|RAUCH|COLEGIO SECUNDARIO JUAN PABLO II||
3751|201|2004b|08/04/2005|P|AYACUCHO|ANGEL DOMINGO ROJAS||
3751|205|2004|25/03/2010|P|AYACUCHO|ANGEL DOMINGO ROJAS||
3801|206|1995|07/04/2006|P|PUERTO LIBERTAD|||
3802|211|2004|07/04/2006|P||NACIONAL DE POCITO FROILAN FERRERO|PERITO MERCANTIL|
3830|211|2004|07/04/2006|P|GUATRACHE|ESCUELA AGROTECNICA DR. MANUEL BELGRANO|BACHILLER CONTABLE|
3851|206|1995|18/04/2006|P|MAR DEL PLATA|COLEGIO NACIONAL GRAL. MANUEL BELGRANO||
3857|206|1995|18/04/2006|E|MAR DEL PLATA|E.N.E.T. Nº 5||
3859|206|1995|18/04/2006|E|OLAVARRIA|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|BACHILLER MODALIDAD PRODUCCION DE BIENES Y SERVICIOS|
3863|206|1995|18/04/2006|P|LA DULCE|ESCUELA NORMAL SUPERIOR SARMIENTO|Bachiller Modalidad Economía y Gestión de las Organizaciones|
3863|213|2014|04/02/2016|P|LA DULCE|ESCUELA NORMAL SUPERIOR SARMIENTO|Bachiller Modalidad Economía y Gestión de las Organizaciones|
3899|206|1995|27/04/2006|P|NECOCHEA|COLEGIO SECUNDARIO JORGE LUIS BRGES|BACHILLER MODALIDAD COMUNICACION, ARTE Y DISEÑO|
3903|206|1995|27/04/2006|E||COLEGIO MARIANO MORENO||
3903|209|2006|12/02/2009|N||COLEGIO MARIANO MORENO||
3905|206|1995|27/04/2006|A|LA PLATA|COLEGIO SANTO DOMINGO|Bachiller Modalidad Humanidades y Ciencias Sociales|
3905|212|2007|08/02/2011|P|LA PLATA|COLEGIO SANTO DOMINGO|Bachiller Modalidad Humanidades y Ciencias Sociales|
3921|206|1995|27/04/2006|E|TRES ARROYOS|ESCUELA AGROPECUARIA DE TRES ARROYOS|Bachiller Mod. Economía y Gestión de las Org. y Técnico en Gestión Org.|
3921|213|2014|30/03/2015|P|TRES ARROYOS|ESCUELA AGROPECUARIA DE TRES ARROYOS|Bachiller Mod. Economía y Gestión de las Org. y Técnico en Gestión Org.|
3941|206|1995|27/04/2006|P|NECOCHEA|I.S.A.D.A.M.|Bachiller, Modalidad Arte, Diseño y Comunicación|
3944|211|2004|27/04/2006|P|SALADILLO|COLEGIO MONSEÑOR JOSE AMERICO ORZALI|BACHILLER BILINGÜE EN CIENCIAS Y LETRAS|
3962|211|2004|27/04/2006|P|ROQUE PEREZ|ESCUELA DE COMERCIO LIBERTADOR GRAL. SAN MARTIN|BACHILLER EN CIENCIAS SOCIALES|
3973|211|2004|27/04/2006|P|GENERAL MADARIAGA|COLEGIO PROVINCIAL SUPERIOR Nº 1 DE RAWSON||
4011|206|1995|27/04/2006|P|Indeterminada|SUPERIOR N. 1 DE RAWSON||
4014|204|2003|04/05/2006|N|TANDIL|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|BACHILLER MODALIDAD PRODUCCION DE BIENES Y SERVICIOS|
4016|206|1995|04/05/2006|P|PEHUAJO|ESCUELA DE MINAS E INDUSTRIAL DE SAN JUAN||
4019|206|1995|04/05/2006|P|OLAVARRIA|ESCUELA DE COMERCIO LIBERTADOR GRAL. SAN MARTIN||
4025|201|2004b|09/05/2006|P|CLARAZ|COLEGIO CENTRAL UNIVERSITARIO MARIANO MORENO|Bachiller Modalidad Economía y Gestión de las Organizaciones|
4025|205|2004|25/02/2009|P|CLARAZ|COLEGIO CENTRAL UNIVERSITARIO MARIANO MORENO|Bachiller Modalidad Economía y Gestión de las Organizaciones|
4041|206|1995|18/08/2006|P|MAR DEL PLATA|E.P.E.T.Nº1 ING. ROGELIO BOERO||
4054|206|1995|19/03/2007|P|BAHIA BLANCA|COLEGIO SECUNDARIO JORGE LUIS BRGES|BACHILLER EN CIENCIAS EXACTAS Y NATURALES|
4057|206|1995|19/03/2007|P|MAR DEL PLATA|COLE. NACIONAL|BACHILLER CON ORIENTACION EN GEST. Y ADMINISTRACION|
4075|206|1995|20/03/2007|N|CORDOBA||TÉCNICO EN COMPUTACION|
4075|212|2007|10/03/2010|N|CORDOBA||TÉCNICO EN COMPUTACION|
4104|206|1995|22/03/2007|P|MAR DEL PLATA|ANDRES FERREYRA||
4116|206|1995|22/03/2007|P|TANDIL|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO||
4129|206|1995|22/03/2007|E|TANDIL|ESCUELA DE EDUCACION MEDIA N°1 LUCIO V. MANSILLA                                                    |Bachiller Modalidad Economía y Gestión de las Organizaciones|
4109|206|1995|23/03/2007|P|LA PLATA|ESCUELA DE COMERCIO EUSEBIO DE JESUS DOJORTI|BACHILLER MODALIDAD COMUNICACION, ARTE Y DISEÑO|
4147|206|1995|26/03/2007|P|BENITO JUAREZ|COLEGIO MARIANO MORENO|BACHILLER MODALIDAD COMUNICACION, ARTE Y DISEÑO|
4150|204|2003|26/03/2007|P||COLEGIO SANTO DOMINGO|Bachiller Modalidad Economía y Gestión de las Organizaciones|
4150|206|1995|26/03/2007|E||COLEGIO SANTO DOMINGO|Bachiller Modalidad Economía y Gestión de las Organizaciones|
4150|205|2004|26/02/2013|P||COLEGIO SANTO DOMINGO|Bachiller Modalidad Economía y Gestión de las Organizaciones|
4166|206|1995|27/03/2007|P|MAR DEL PLATA|ESCUELA INSDUSTRIAL Nº 5||
4169|209|2006|27/03/2007|E||ESCUELA DE COMERCIO LIBERTADOR GRAL. SAN MARTIN|Bachiller Modalidad Ciencias Naturales|
4170|206|1995|27/03/2007|P|AZUL|COLEGIO ¨MARIANO MORENO¨||
4176|206|1995|27/03/2007|P|TANDIL|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO||
4215|206|1995|11/04/2007|E|MAR DEL PLATA|INSTITUTO ALBERT EINSTEIN|Bachiller Modalidad Ciencias Naturales|
4270|206|1995|14/03/2008|E|MAR DEL PLATA|E.N.E.T. Nº 5||
4273|206|1995|14/03/2008|P|MAR DEL PLATA|ESCUELA INSDUSTRIAL Nº 5|BACHILLER MODALIDAD PRODUCCION DE BIENES Y SERVICIOS|
4304|211|2004|14/03/2008|P|Ciudad Autónoma de Buenos Aires||TÉCNICO ELECTROMECANICO|
4312|211|2004|14/03/2008|P|BAHIA BLANCA|LICEO NAC. SARMEINTO|BACHILLER CON CAPACITACION LABORAL CONTABLE IMPOSITIVO|
4315|206|1995|14/03/2008|P|AZUL|ESCUELA NACIONAL DE EDUCACION TECNICA Nº 1 ¨VICENTE PEREDA¨|TÉCNICO MECANICO ELECTRICISTA|
4318|206|1995|14/03/2008|P|MAR DEL PLATA|COLEGIO DE BELEN|Bachiller Modalidad Economía y Gestión de las Organizaciones|
4345|211|2004|14/03/2008|P|PUERTO BELGRANO|ESCUELA AGROTECNICA 25 DE MAYO |BACHILLER MODALIDAD COMUNICACION, ARTE Y DISEÑO|
4396|206|1995|14/03/2008|P|OLAVARRIA|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|BACHILLER MODALIDAD PRODUCCION DE BIENES Y SERVICIOS|
4410|205|2004|14/03/2008|P|TANDIL|ESC. NORMAL REGIONAL GENERAL SAN MARTIN||
4439|206|1995|07/04/2008|P|TANDIL|ESCUELA DE EDUCACION AGRARIA Nº 1 "DR. RAMÓN SANTAMARINA"||
4442|206|1995|07/04/2008|P|MAR DEL PLATA|COL. NACIONAL MONS. DR. PABLO CABRERA|Bachiller Modalidad Humanidades y Ciencias Sociales|
4471|206|1995|07/04/2008|P|ADOLFO GONZALES CHAVES|COLEGIO INGLES CATOLICO||
4474|206|1995|07/04/2008|N|RAUCH|INSTITUTO INMACULADA CONCEPCION|Bachiller Modalidad Economía y Gestión de las Organizaciones|
4474|201|2004|12/04/2013|N|RAUCH|INSTITUTO INMACULADA CONCEPCION|Bachiller Modalidad Economía y Gestión de las Organizaciones|
4474|213|2014|06/09/2019|A|RAUCH|INSTITUTO INMACULADA CONCEPCION|Bachiller Modalidad Economía y Gestión de las Organizaciones|
4476|206|1995|07/04/2008|P|MAR DEL PLATA|||
4485|206|1995|07/04/2008|E|MAR DEL PLATA|COLEGIO MUSICAL IDRA |Economía y Gestión de las Organizaciones |
4489|205|2004|07/04/2008|P|TANDIL|COLEGIO SANTO DOMINGO|Bachiller Modalidad Humanidades y Ciencias Sociales|
4499|206|1995|07/04/2008|P|SAN SALVADOR DE JUJUY|||
4506|206|1995|07/04/2008|P|TANDIL|ESCUELA DE COMERCIO LIBERTADOR GRAL. SAN MARTIN||
4529|206|1995|06/05/2008|P|TANDIL|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO||
4529|212|2007|26/02/2010|P|TANDIL|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO||
4531|206|1995|09/05/2008|P|TANDIL|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO||
4569|206|1995|27/02/2009|A|TANDIL|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO||
4569|212|2007|08/02/2012|N|TANDIL|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO||
4569|213|2014|19/02/2020|A|TANDIL|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO||
4571|206|1995|27/02/2009|E|TANDIL|ESCUELA DE EDUCACION TECNICA NRO.2 ING. FELIPE SENILLOSA|Bachiller Modalidad Prod. de Bienes y Serv. y Técnico en Inf. Personal y Prof.|
4581|206|1995|05/03/2009|P|TANDIL|COLEGIO NACIONAL MONSEÑOR DOCTOR PABLO CABRERA||
4581|213|2014|08/04/2015|P|TANDIL|COLEGIO NACIONAL MONSEÑOR DOCTOR PABLO CABRERA||
4586|201|2004|05/03/2009|P|TANDIL|COLEGIO NACIONAL DR DIEGO DE SALINAS||
4586|205|2004|05/03/2009|P|TANDIL|COLEGIO NACIONAL DR DIEGO DE SALINAS||
4598|206|1995|12/03/2009|P|NECOCHEA|COLEGIO CENTRAL UNIVERSITARIO MARIANO MORENO||
4603|206|1995|12/03/2009|P|TANDIL|COLEGIO CENTRAL UNIVERSITARIO MARIANO MORENO||
4603|213|2014|01/04/2016|P|TANDIL|COLEGIO CENTRAL UNIVERSITARIO MARIANO MORENO||
4613|206|1995|13/03/2009|E|TANDIL|COLEGIO SAN IGNACIO|Bachiller Modalidad, Economía y Gest. de las Org. con Orientación en Gestión Amb|
4609|206|1995|12/03/2009|P|MORON|COLEGIO SEC ANA PEREZ CIANI||
4617|206|1995|17/03/2009|P|SALADILLO|ESCUELA NACIONAL ERNESTO SABATO||
4627|206|1995|17/03/2009|A|SANTA FE|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO||
4654|206|1995|26/03/2009|P|Ciudad Autónoma de Buenos Aires|COLEGIO NACIONAL ARTURO ILLIA|BACHILLER|
4655|206|1995|26/03/2009|E|TANDIL|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|Bachiller Mod. Prod. Bienes y Servicios - Técnico en Equipos e Inst. Electrom.|
4673|206|1995|27/03/2009|P|AZUL|ESCUELA DE COMERCIO L.G.S.M.||
4684|206|1995|27/03/2009|E|MAR DEL PLATA|ESCUELA DE EDUCACION TECNICA NRO. 2|Bachiller Modalidad Prod. de Bienes y Serv. y Técnico en Inf. Personal y Prof.|
4688|206|1995|30/03/2009|P|OLAVARRIA|COL. NACIONAL MONS. DR. PABLO CABRERA||
4693|209|2006|31/03/2009|E|BALCARCE|ESCUELA DE COMERCIO DR. SANTIAGO S. CORTINEZ||
4718|206|1995|05/05/2009|P|TANDIL|ESCUELA NACIONAL NORMAL SUPERIOR ´GRAL. DON JOSE DE SAN MARTIN´|BACHILLER C/ ESP.EN LENGUAS VIVAS/LENGUAS MODERNAS|
4718|213|2014|01/04/2015|P|TANDIL|ESCUELA NACIONAL NORMAL SUPERIOR ´GRAL. DON JOSE DE SAN MARTIN´|BACHILLER C/ ESP.EN LENGUAS VIVAS/LENGUAS MODERNAS|
4718|208|2010|04/03/2016|P|TANDIL|ESCUELA NACIONAL NORMAL SUPERIOR ´GRAL. DON JOSE DE SAN MARTIN´|BACHILLER C/ ESP.EN LENGUAS VIVAS/LENGUAS MODERNAS|
4729|211|2004|22/03/2010|P|Tupiza|E.N.E.T. Nº1 ING. ROGELIO BOERO||
4730|201|2004|22/03/2010|E|LOBERIA|ESC. REGIONAL SAN MARTIN|Bachiller Modalidad Producción Bienes y Servicios|
4730|205|2004|15/02/2012|P|LOBERIA|ESC. REGIONAL SAN MARTIN|Bachiller Modalidad Producción Bienes y Servicios|
4735|206|1995|22/03/2010|E||PBRO. FRANCISCO PEREZ HERNANDEZ||
4762|206|1995|22/03/2010|E||ESCUELA INSDUSTRIAL Nº 5||
4765|206|1995|22/03/2010|P|LOBERIA|ESCUELA AGROTECNICA SARMIENTO||
4765|201|2004|22/02/2016|P|LOBERIA|ESCUELA AGROTECNICA SARMIENTO||
4773|206|1995|22/03/2010|N|BALCARCE|INSTITUTO SANTA ROSA DE LIMA|Bachiller Modalidad Humanidades y Ciencias Sociales|
4773|205|2004|10/02/2011|P|BALCARCE|INSTITUTO SANTA ROSA DE LIMA|Bachiller Modalidad Humanidades y Ciencias Sociales|
4773|201|2004b|25/02/2013|E|BALCARCE|INSTITUTO SANTA ROSA DE LIMA|Bachiller Modalidad Humanidades y Ciencias Sociales|
4776|204|2003|26/03/2010|E||COLEGIO SANTO DOMINGO|BACHILLER CON ORIENTACION EN ECONOMIA Y GESTION DE LAS ORG.|
4776|213|2014|23/03/2022|A||COLEGIO SANTO DOMINGO|BACHILLER CON ORIENTACION EN ECONOMIA Y GESTION DE LAS ORG.|
4779|206|1995|26/03/2010|P|MAR DEL PLATA|ESCUELA MIXTA SUPERIOR NORMAL SARMIENTO|BACHILLER CON ORIENTACION EN ECONOMIA Y GESTION DE LAS ORG.|
4781|206|1995|26/03/2010|P|LAS FLORES|ESCUELA AGROTECNICA LOS PIONEROS||
4800|206|1995|26/03/2010|P|LA PLATA|ESCUELA BERNARDINO RIVADAVIA||
4800|201|2004|11/03/2011|P|LA PLATA|ESCUELA BERNARDINO RIVADAVIA||
4811|206|1995|26/03/2010|P|TANDIL|ESCUELA DE COMERCIO Nº30 ANGEL CERVERA||
4819|206|1995|26/03/2010|E|MAR DEL PLATA|ESCUELA LUIS FEDERICO LELOIR|Bachiller Modalidad Humanidades y Ciencias Sociales|
4833|206|1995|29/03/2010|A|AZUL|COLEGIO NACIONAL PROFESOR FROILAN FERRERO||
4833|201|2004b|20/03/2013|A|AZUL|COLEGIO NACIONAL PROFESOR FROILAN FERRERO||
4833|205|2004|27/02/2014|A|AZUL|COLEGIO NACIONAL PROFESOR FROILAN FERRERO||
4833|208|2010|08/03/2016|A|AZUL|COLEGIO NACIONAL PROFESOR FROILAN FERRERO||
4833|213|2014|07/08/2017|A|AZUL|COLEGIO NACIONAL PROFESOR FROILAN FERRERO||
4879|211|2004|05/04/2010|P|REAL SAYANA||BACHILLER|
4890|206|1995|06/04/2010|E|OLAVARRIA|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO||
4900|206|1995|08/04/2010|P|TANDIL|ESCUELA NACIONAL DE EDUCACION TECNICA Nº 1 ¨ING. FELIPE SENILLOSA¨||
4918|205|2004|08/04/2010|P||ESCUELA DE COMERCIO EUSEBIO DE JESUS DOJORTI||
4918|201|2004|14/02/2013|E||ESCUELA DE COMERCIO EUSEBIO DE JESUS DOJORTI||
4918|213|2014|05/04/2021|A||ESCUELA DE COMERCIO EUSEBIO DE JESUS DOJORTI||
4923|211|2004|08/04/2010|P|BRAGADO|||
4939|206|1995|12/04/2010|P|MAR DEL PLATA|ESCUELA DE BELLAS ARTES||
4944|206|1995|12/04/2010|P|AYACUCHO|ESC. SALVADOR M. DEL CARRIL||
4946|206|1995|12/04/2010|P||COLEGIO NACIONAL SUPERIOR  Nº 1||
4946|212|2007|12/03/2012|P||COLEGIO NACIONAL SUPERIOR  Nº 1||
4973|206|1995|13/04/2010|P|Ciudad Autónoma de Buenos Aires|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO||
4979|206|1995|14/04/2010|P|PUERTO MADRYN|COL. NACIONAL MONS. DR. PABLO CABRERA||
4984|212|2007|14/04/2010|P|OLAVARRIA|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO||
4984|206|1995|11/05/2010|P|OLAVARRIA|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO||
4986|206|1995|14/04/2010|P|MONTE CASEROS|COLEGIO NACIONAL DR DIEGO DE SALINAS|Bachiller Modalidad Economía y Gestión de las Organizaciones|
4995|211|2004|19/04/2010|P|SAN MIGUEL DE TUCUMAN|||
4998|206|1995|19/04/2010|E|MAR DEL PLATA|ESCUELA DE EDUCACION TECNICA NRO. 2|Bachiller Modalidad Prod. de Bienes y Serv. y Técnico en Inf. Personal y Prof.|
5000|206|1995|19/04/2010|P|TANDIL|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO||
5000|212|2007|22/02/2011|P|TANDIL|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO||
5032|206|1995|22/06/2010|P|MAR DEL PLATA|COLEGIO BERNARDO O'HIGGINS COQUIMBO|Bachiller Modalidad Humanidades y Ciencias Sociales|
5032|212|2007|02/03/2012|P|MAR DEL PLATA|COLEGIO BERNARDO O'HIGGINS COQUIMBO|Bachiller Modalidad Humanidades y Ciencias Sociales|
5038|206|1995|09/02/2011|P|OLAVARRIA|ESC. SUPERIOR SARMIENTO|Bachiller Modalidad Ciencias Naturales|
5038|212|2007|09/03/2012|P|OLAVARRIA|ESC. SUPERIOR SARMIENTO|Bachiller Modalidad Ciencias Naturales|
5050|206|1995|21/03/2011|P|NECOCHEA|ESCUELA DE COMERCIO N2||
5050|213|2014|20/02/2018|P|NECOCHEA|ESCUELA DE COMERCIO N2||
5051|206|1995|21/03/2011|E|NECOCHEA|I.S.A.D.A.M.|Bachiller Modalidad Ciencias Naturales|
5053|201|2004|21/03/2011|P|LA PLATA|ESCUELA DE COMERCIO EUSEBIO DE JESUS DOJORTI|Bachiller Modalidad Ciencias Naturales|
5057|206|1995|19/04/2011|P|LOBERIA|ESCUELA AGROTECNICA SARMIENTO||
5065|212|2007|19/04/2011|P|OLAVARRIA|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO||
5066|206|1995|19/04/2011|P|BALCARCE|COLEGIO NACIONAL SUPERIOR Nº 1||
5066|212|2007|05/02/2013|P|BALCARCE|COLEGIO NACIONAL SUPERIOR Nº 1||
5069|206|1995|19/04/2011|P|TANDIL|COL. NAC. A. ALVAREZ||
5091|206|1995|19/04/2011|P|Ciudad Autónoma de Buenos Aires|ESC. NORMAL P. DE BAZAN||
5109|206|1995|19/04/2011|P|MAR DEL PLATA|COLEGIO NACIONAL GENERAL DON TORIBIO DE LUZURIAGA|Bachiller Modalidad Ciencias Naturales|
5111|201|2004|19/04/2011|P|TANDIL|ESC. NORMAL REGIONAL GENERAL SAN MARTIN||
5132|206|1995|19/04/2011|P|MAR DEL PLATA|ESCUELA INSDUSTRIAL Nº 5||
5148|206|1995|19/04/2011|P|NECOCHEA|ESCUELA  DE EDUCACION TECNICA NRO.3|BACHILLER MODALIDAD BIENES Y SERVICIOS|
5148|213|2014|27/03/2015|E|NECOCHEA|ESCUELA  DE EDUCACION TECNICA NRO.3|BACHILLER MODALIDAD BIENES Y SERVICIOS|
5150|206|1995|19/04/2011|P|OLAVARRIA|COLEGIO POVINCIAL DE CHIMBAS||
5150|212|2007|10/03/2014|P|OLAVARRIA|COLEGIO POVINCIAL DE CHIMBAS||
5168|206|1995|19/04/2011|P|Ciudad Autónoma de Buenos Aires|ESCUELA POLIMODAL Nº 9 MARCOS SASTRE|Bachiller Modalidad Economía y Gestión de las Organizaciones|
5168|213|2014|26/03/2015|E|Ciudad Autónoma de Buenos Aires|ESCUELA POLIMODAL Nº 9 MARCOS SASTRE|Bachiller Modalidad Economía y Gestión de las Organizaciones|
5184|206|1995|19/04/2011|A|BOLIVAR|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO||
5200|206|1995|26/04/2011|P|MAR DEL PLATA|COLEGIO NACIONAL PROFESOR FROILAN FERRERO||
5215|206|1995|12/05/2011|A||ESCUELA INSDUSTRIAL Nº 5||
5228|206|1995|20/03/2012|E|OLAVARRIA|INSTITUTO NTRA.SRA.DEL ROSARIO|Bachiller Modalidad Ciencias Naturales|
5238|206|1995|01/04/2011|P|Indeterminada|||
5249|205|2004|10/04/2012|P|BENITO JUAREZ|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO||
5259|209|2006|10/04/2012|E|MAR DEL PLATA|COLEGIO NACIONAL ARTURO ILLIA|BACHILLER|
5271|206|2011|17/04/2012|P|MAR DEL PLATA|ESCUELA TECNICA Nº 3 DOMINGO F SARMIENTO|Bachiller Modalidad Prod. de Bienes y Serv. y Técnico en Inf. Personal y Prof.|
5271|213|2014|05/04/2018|P|MAR DEL PLATA|ESCUELA TECNICA Nº 3 DOMINGO F SARMIENTO|Bachiller Modalidad Prod. de Bienes y Serv. y Técnico en Inf. Personal y Prof.|
5288|206|2011|17/04/2012|E|NECOCHEA|COLEGIO CAVAGNARO|Bachiller Modalidad Economía y Gestión de las Organizaciones|
5291|206|2011|17/04/2012|P|TANDIL|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO||
5291|213|2014|11/02/2016|A|TANDIL|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO||
5298|206|2011|18/04/2012|E|LOBERIA|ESCUELA SECUNDARIA Nº2|Bachiller Modalidad Ciencias Naturales|
5304|206|2011|19/04/2012|P|GENERAL ALVEAR|ESC. TECNICA GRAL. MANUEL SAVIO|BACHILLER CON ORIENTACION EN GEST. Y ADMINISTRACION|
5304|212|2007|05/02/2013|P|GENERAL ALVEAR|ESC. TECNICA GRAL. MANUEL SAVIO|BACHILLER CON ORIENTACION EN GEST. Y ADMINISTRACION|
5408|206|2011|23/04/2012|P|TANDIL|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO||
5338|206|2011|23/04/2012|P|MAR DEL PLATA|COLEGIO SEC. ANA PEREZ CIANI||
5355|206|2011|23/04/2012|E|MAR DEL PLATA|COLEGIO NACIONAL ARTURO ILLIA|BACHILLER|
5358|206|2011|23/04/2012|E|MAR DEL PLATA|ESCUELA DE EDUCACIÓN TÉCNICA Nº5|Bachiller Mod. Economía y Gest. de las Org. y Técnico en Inf. Personal y Prof.|
5363|206|2011|23/04/2012|P|TANDIL|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO||
5368|206|2011|23/04/2012|P|TANDIL|ESCUELA DE COMERCIO EUSEBIO DE JESUS DOJORTI||
5374|206|2011|23/04/2012|P|CASTELLI|ESCUELA DE FRUTICULTURA Y ENOLOGIA||
5376|201|2004|23/04/2012|E|AYACUCHO|ESCUELA DE EDUCACION MEDIA Nº 1 DOMINGO FAUSTINO SARMIENTO|Bachiller Modalidad Economía y Gestión de las Organizaciones|
5376|205|2004|23/04/2012|P|AYACUCHO|ESCUELA DE EDUCACION MEDIA Nº 1 DOMINGO FAUSTINO SARMIENTO|Bachiller Modalidad Economía y Gestión de las Organizaciones|
5397|201|2004|02/05/2012|P|TANDIL||BACHILLER PARA ADULTOS C/ORIENTACION EN GESTION Y ADMINIS|
5422|211|2004|15/05/2012|P|MAIPU|ESCUELA ARGENTINA MODELO|Bachiller Modalidad Ciencias Naturales|
5425|211|2004|15/05/2012|P|MAR DEL PLATA|ANDRES FERREYRA|BACHILLER|
5434|211|2004|17/05/2012|P|BALCARCE|ESC. TIMOTEO MARADONA|BACHILLER CONTABLE|
5435|211|2004|17/05/2012|P|MAR DEL PLATA|ESCUELA DE AGRICULTURA Y GANADERIA DE LA NACION|BACHILLER|
5439|211|2004|17/05/2012|P|MAR DEL PLATA|AGROTECNICA LOS PIONEROS|Bachiller Modalidad Humanidades y Ciencias Sociales|
5443|211|2004|22/05/2012|P|BAHIA BLANCA|ESCUELA AGROTECNICA DR. MANUEL BELGRANO|Bachiller Modalidad Economía y Gestión de las Organizaciones|
5455|211|2004|23/05/2012|P|SANTA FE|SAN JOSE ADORATRICES|BACHILLER CON ORIENTACION DOCENTE|
5466|211|2004|29/05/2012|P|MAR DEL PLATA|ESCUELA DE COMERCIO DR. SANTIAGO S. CORTINEZ|BACHILLER COMUN|
