id|fecha_relevamiento|alu_cos_est_ap_fam|alu_cos_est_plsoc|alu_cos_est_trab|alu_cos_est_beca|tiene_beca|tiene_beca_univ|tiene_beca_inter|tiene_beca_nacio|alu_beca_prov|alu_beca_muni|alu_beca_otra|alu_beca_tipo_ser|alu_beca_tipo_eco|alu_beca_tipo_inv|alu_beca_eco_tran|alu_beca_eco_efec|alu_beca_eco_foto|alu_beca_eco_habi|alu_beca_eco_come|alu_cos_est_otra|alu_cos_est_espec|
1177|01/04/2002|||||N|||||||||||||||||
1190|24/08/2007|N||S||N|N|N|N||||||||||||||
1197|01/04/2002|||||N|||||||||||||||||
1205|15/10/2014|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1210|09/06/2014||||||||||||||||||||||
1219|20/04/2017|||||N|||||||||||||||||
1223|01/04/2002|||||N|||||||||||||||||
1236|01/04/2002|||||N|||||||||||||||||
1263|01/04/2002|||||N|||||||||||||||||
1284|01/04/2002|||||N|||||||||||||||||
1286|20/04/2017|S||S||N|||||||||||||||||
1296|21/06/2022||||||||||||||||||||||
1298|06/02/2015|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1307|01/04/2002|||||N|||||||||||||||||
1311|14/03/2005|N||S||N|N|N|N||||||||||||||
1340|01/04/2002|||||N|||||||||||||||||
1349|22/11/2006|N||S||N|N|N|N||||||||||||||
1352|01/04/2002|||||N|||||||||||||||||
1353|11/02/2003|||||N|||||||||||||||||
1366|30/03/2005|S||S||N|N|N|N||||||||||||||
1369|21/06/2022|||||N|||||||||||||||||
1372|01/04/2002|||||N|||||||||||||||||
1373|01/04/2002|||||N|||||||||||||||||
1388|01/04/2002|||||N|||||||||||||||||
1394|20/04/2017|N||S||N|N|N|N||||||||||||||
1395|01/04/2002|||||N|||||||||||||||||
1399|06/03/2012|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1418|01/04/2002|||||N|||||||||||||||||
1422|01/04/2002|||||N|||||||||||||||||
1439|16/04/2014|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1441|01/04/2002|||||N|||||||||||||||||
1454|13/02/2003|||||N|||||||||||||||||
1461|01/04/2002|||||N|||||||||||||||||
1469|05/03/2007|N||S||N|N|N|N||||||||||||||
1472|23/06/2015|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1488|20/04/2017|S||N||N|N|N|N||||||||||||||
1499|09/06/2014||||||||||||||||||||||
1508|01/04/2002|||||N|||||||||||||||||
1556|01/04/2002|||||N|||||||||||||||||
1557|13/02/2022|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1563|08/03/2004|S||N||N|||||||||||||||||
1565|20/04/2017|||||N|||||||||||||||||
1570|26/03/2021|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1577|13/02/2004|S||N||N|||||||||||||||||
1587|21/06/2022|S||S||N|N|N|N||||||||||||||
1605|09/06/2014||||||||||||||||||||||
1614|01/04/2002|||||N|||||||||||||||||
1622|12/05/2005|N||S||N|N|N|N||||||||||||||
1626|01/04/2002|||||N|||||||||||||||||
1632|01/04/2002|||||N|||||||||||||||||
1636|01/04/2002|||||N|||||||||||||||||
1657|01/04/2002|||||N|||||||||||||||||
1673|01/04/2002|||||N|||||||||||||||||
1685|11/03/2005|S||N||N|N|N|N||||||||||||||
1692|11/08/2008|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1700|01/04/2002|||||N|||||||||||||||||
1718|01/04/2002|||||N|||||||||||||||||
1719|01/04/2002|||||N|||||||||||||||||
1721|31/03/2010||||||||||||||||||||||
1749|09/06/2014||||||||||||||||||||||
1763|01/04/2002|||||N|||||||||||||||||
1774|10/11/2014|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1795|21/09/2010|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1799|01/04/2002|||||N|||||||||||||||||
1800|01/04/2002|||||N|||||||||||||||||
1804|03/02/2011|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1807|23/03/2012|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1814|28/04/2006|S||N||N|N|N|N||||||||||||||
1815|05/02/2008|N||S||N|N|N|N||||||||||||||
1827|01/04/2011|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1838|01/12/2002|||||N|||||||||||||||||
1864|01/04/2002|||||N|||||||||||||||||
1866|01/04/2002|||||N|||||||||||||||||
1873|21/06/2022|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1918|01/04/2002|||||N|||||||||||||||||
1932|01/04/2002|||||N|||||||||||||||||
1933|26/06/2017||||||||||||||||||||||
1935|02/02/2022|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1937|13/03/2009|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1949|03/02/2006|S||S||N|N|N|N||||||||||||||
1956|08/10/2019|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1968|07/03/2004|S||N||N|||||||||||||||||
1983|04/06/2009|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1984|31/03/2011|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
1988|01/04/2002|||||N|||||||||||||||||
2000|01/04/2002|||||N|||||||||||||||||
2011|11/12/2007|N||S||N|N|N|N||||||||||||||
2014|01/05/2010|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2025|01/04/2002|||||N|||||||||||||||||
2034|01/04/2002|||||N|||||||||||||||||
2051|07/02/2008|S||N||N|N|N|N||||||||||||||
2058|20/04/2017|||||N|||||||||||||||||
2084|01/04/2002|||||N|||||||||||||||||
2095|20/04/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2107|11/03/2003|||||N|||||||||||||||||
2117|02/10/2019|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2131|01/04/2002|||||N|||||||||||||||||
2146|06/02/2009|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2179|15/09/2014|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2189|08/03/2011|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2192|01/04/2002|||||N|||||||||||||||||
2198|01/04/2002|||||N|||||||||||||||||
2204|13/03/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2207|09/06/2014||||||||||||||||||||||
2215|20/12/2002|||||N|||||||||||||||||
2216|12/08/2014|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2223|10/03/2003|||||N|||||||||||||||||
2243|20/04/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2263|17/12/2002|||||N|||||||||||||||||
2265|15/03/2016|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2289|15/02/2018|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2292|23/04/2015|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2307|12/03/2008|S||N||N|N|N|N||||||||||||||
2325|17/02/2004|S||N||N|N|N|N||||||||||||||
2330|01/04/2002|||||N|||||||||||||||||
2344|02/08/2012|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2354|01/04/2002|||||N|||||||||||||||||
2355|01/04/2002|||||N|||||||||||||||||
2357|05/02/2003|||||N|||||||||||||||||
2386|01/04/2002|||||N|||||||||||||||||
2395|01/04/2002|||||N|||||||||||||||||
2398|01/04/2002|||||N|||||||||||||||||
2433|15/02/2014|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2434|05/03/2015|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2439|16/12/2014|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2461|20/04/2017|S||N||N|N|N|N||||||||||||||
2466|29/03/2022|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2471|20/04/2017|N||S||N|N|N|N||||||||||||||
2479|16/12/2013|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2489|22/05/2013|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2491|19/02/2006|S||N||N|N|N|N||||||||||||||
2493|01/04/2002|||||N|||||||||||||||||
2498|20/04/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2511|27/11/2002|||||N|||||||||||||||||
2515|11/03/2004|S||S||N|||||||||||||||||
2525|17/02/2010|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2533|17/08/2021|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2536|27/03/2012|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2560|01/04/2002|||||N|||||||||||||||||
2568|09/12/2002|||||N|||||||||||||||||
2572|01/04/2002|||||N|||||||||||||||||
2581|09/02/2020|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2587|01/04/2002|||||N|||||||||||||||||
2616|29/06/2004|||||N|||||||||||||||||
2624|01/04/2002|||||N|||||||||||||||||
2630|21/06/2022|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2632|05/02/2007|S||N||N|N|N|N||||||||||||||
2634|09/03/2004|N||S||N|N|N|N||||||||||||||
2646|07/03/2006|S||S||N|N|N|N||||||||||||||
2651|01/04/2002|||||N|||||||||||||||||
2673|01/04/2002|||||N|||||||||||||||||
2696|01/04/2002|||||N|||||||||||||||||
2697|03/12/2007|N||S||N|N|N|N||||||||||||||
2706|12/04/2002|||||N|||||||||||||||||
2749|18/02/2021|N|N|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|S|Trabajo en negocio familiar|
2760|24/04/2002|||||N|||||||||||||||||
2762|31/08/2015|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2778|26/02/2013|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2780|25/04/2002|||||N|||||||||||||||||
2796|19/10/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2799|07/02/2010|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2806|11/02/2004|S||N||N|||||||||||||||||
2810|06/03/2009|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2821|21/05/2012|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2825|09/02/2011|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2838|21/06/2022|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2840|11/08/2008|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2865|15/02/2006|S||N||N|N|N|N||||||||||||||
2888|13/12/2002|||||N|||||||||||||||||
2890|05/07/2004|||||N|||||||||||||||||
2904|16/04/2002|||||N|||||||||||||||||
2908|11/03/2004|S||N||N|||||||||||||||||
2912|17/09/2007|S||N||N|N|N|N||||||||||||||
2923|27/02/2003|||||N|||||||||||||||||
2930|16/04/2018|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
2951|18/04/2002|||||N|||||||||||||||||
2962|03/12/2002|||||N|||||||||||||||||
2965|29/11/2002|||||N|||||||||||||||||
2970|12/12/2002|||||N|||||||||||||||||
2973|12/03/2004|S||S||N|||||||||||||||||
2988|30/04/2002|||||N|||||||||||||||||
2995|06/03/2006|S||S||N|N|N|N||||||||||||||
3006|27/11/2002|||||N|||||||||||||||||
3048|01/04/2003|||||N|||||||||||||||||
3070|18/03/2016|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3077|16/04/2014|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3079|10/03/2011|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3088|01/03/2004|S||S||N|N|N|N||||||||||||||
3115|25/09/2012|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3122|13/02/2012|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3133|18/02/2009|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3137|22/12/2015|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3176|18/03/2009|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3187|21/06/2022|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3190|26/02/2013|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3192|02/02/2010|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3209|17/02/2010|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3264|13/02/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3273|22/04/2003|||||N|||||||||||||||||
3274|26/02/2004|S||N||N|N|N|N||||||||||||||
3301|21/02/2005|S||N||N|N|N|N||||||||||||||
3308|20/04/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3313|13/09/2018|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3315|20/04/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3319|27/02/2015|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3331|12/03/2011|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3350|24/02/2009|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3373|31/03/2022|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3376|20/04/2017|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3380|20/04/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3387|20/04/2017|S|N|N|S|S|S|N|N|N|N|N|S|N|N|N|N|N|N|N|N||
3414|03/10/2017|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3419|17/10/2019|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3431|09/02/2014|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3442|16/04/2004|||||N|||||||||||||||||
3454|01/08/2019|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3457|07/04/2008|S||S||N|N|N|N||||||||||||||
3460|16/04/2004|||||N|||||||||||||||||
3467|06/03/2022|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3474|15/02/2016|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3475|12/03/2008|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3485|19/04/2004|||||N|||||||||||||||||
3494|20/04/2004|S||N||N|N|N|N||||||||||||||
3537|26/04/2004|||||N|||||||||||||||||
3552|26/04/2004|N||S||N|N|N|N||||||||||||||
3561|27/04/2004|||||N|||||||||||||||||
3581|18/02/2016|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3596|20/04/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3621|19/02/2007|S||N||N|N|N|N||||||||||||||
3623|17/03/2005|||||N|||||||||||||||||
3638|18/03/2005|S||N||N|N|N|N||||||||||||||
3640|29/05/2020|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3668|28/03/2005|||||N|||||||||||||||||
3669|19/08/2014|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3672|27/06/2017|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3678|05/02/2021|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|S||
3680|31/05/2022|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3698|07/02/2018|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3733|05/04/2005|S||N||N|N|N|N||||||||||||||
3737|05/04/2005|||||N|||||||||||||||||
3750|30/06/2021|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3752|07/04/2005|||||N|||||||||||||||||
3760|10/10/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3767|08/04/2005|S||N||N|N|N|N||||||||||||||
3773|08/04/2005|||||N|||||||||||||||||
3775|08/04/2005|||||N|||||||||||||||||
3791|09/02/2015|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3795|31/03/2006|S||N||N|N|N|N||||||||||||||
3796|05/02/2014|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3813|21/05/2008|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3825|25/10/2018|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3836|01/03/2013|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3852|07/04/2006|||||N|||||||||||||||||
3865|12/03/2011|S|N|S|S|S|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3883|06/03/2009|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3888|10/02/2022|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3894|20/04/2006|||||N|||||||||||||||||
3901|22/03/2022|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3910|23/11/2018|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3915|21/04/2006|||||N|||||||||||||||||
3924|24/04/2006|||||N|||||||||||||||||
3935|24/04/2006|||||N|||||||||||||||||
3943|20/04/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3945|25/04/2006|||||N|||||||||||||||||
3957|15/02/2013|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3971|24/04/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3974|18/08/2020|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
3980|21/06/2022|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4009|15/03/2010|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4024|04/05/2006|||||N|||||||||||||||||
4035|12/03/2013|S|N|N|S|S|N|N|N|N|N|N|N|S|N|N|N|N|N|N|N||
4037|12/03/2013|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4038|20/04/2017|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4045|09/09/2014|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4056|28/03/2019|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4061|20/03/2007|||||N|||||||||||||||||
4065|20/03/2007|S||N||N|N|N|N||||||||||||||
4084|21/03/2007|||||N|||||||||||||||||
4118|04/02/2016|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4122|15/02/2018|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4135|02/07/2012|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4148|03/02/2010|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4159|01/03/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4187|15/08/2020|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4206|04/02/2009|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4213|10/04/2007|||||N|||||||||||||||||
4214|01/03/2010|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4252|06/09/2009|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4279|11/02/2014|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4283|20/02/2015|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4286|26/02/2008|||||N|||||||||||||||||
4297|26/02/2008|||||N|||||||||||||||||
4307|27/02/2008|||||N|||||||||||||||||
4311|27/02/2008|||||N|||||||||||||||||
4334|12/12/2018|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4339|09/03/2021|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4349|01/02/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4368|06/03/2008|||||N|||||||||||||||||
4369|06/03/2008|||||N|||||||||||||||||
4384|11/03/2008|||||N|||||||||||||||||
4388|12/03/2008|||||N|||||||||||||||||
4389|15/03/2010|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4401|20/04/2017|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4409|13/03/2008|||||N|||||||||||||||||
4426|17/02/2020|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4445|27/03/2008|||||N|||||||||||||||||
4449|27/03/2008|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4453|19/09/2019|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4455|28/03/2008|||||N|||||||||||||||||
4463|19/02/2014|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4466|31/03/2008|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4472|31/03/2008|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4481|01/04/2008|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4513|01/03/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4519|17/04/2008|||||N|||||||||||||||||
4522|30/04/2008|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4524|05/05/2008|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4532|13/02/2012|S|N|N|S|S|N|N|N|N|N|S|N|S|N|N|S|N|N|N|N||
4535|04/06/2008|N|N|N|N||||||||||||||||N||
4536|05/06/2008|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4549|09/03/2022|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4552|08/07/2021|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4553|12/09/2018|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4555|24/02/2009|N|N|N|N||||||||||||||||N||
4592|06/04/2019|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4601|31/07/2018|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4619|30/05/2022|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4622|12/03/2009|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4623|12/03/2009|N|N|N|N||||||||||||||||N||
4633|12/04/2017|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4700|13/02/2011|S|N|N|S|S|N|N|N|S|N|N|N|S|N|N|S|N|N|N|N||
4712|16/02/2014|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4720|20/08/2009|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4726|21/06/2022|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4731|09/05/2012|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4742|16/05/2012|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4753|24/02/2018|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4754|04/02/2016|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4759|18/03/2010|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4769|19/03/2010|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4772|22/03/2010|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4774|27/02/2019|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4788|20/02/2013|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4797|23/03/2010|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4810|05/12/2018|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4843|02/02/2012|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4870|08/06/2022|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4872|22/01/2014|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4873|01/02/2017|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4878|31/03/2010|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4903|06/04/2010|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4924|07/04/2010|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4925|07/04/2010|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4956|09/04/2010|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4970|13/04/2010|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
4993|15/04/2010|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5009|23/04/2010|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5012|20/04/2017|S|N|N|S|S|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5039|29/03/2016|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5058|31/03/2011|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
5063|17/09/2018|S|N|N|S|N|N|N|S|N|N|N|N|S|N|N|S|N|N|N|N||
5073|05/04/2011|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||
